#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Lai rokas koptu mājās, nepieciešams speciāls līdzeklis nagu valnīša noņemšanai un mīkstināšanai, un kociņš, ar ko atbīda naga valnīti.
1-14	95-96	,	_	_	_	_	_	_	_	_	_	_	_	_	z\_	_	punct	basic	1-13	
1-15	97-99	un	_	_	_	_	_	_	_	_	_	_	_	_	cc	un	cc	basic	1-16	
1-16	100-106	kociņš	Masc	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing	*	*	ncmsn1	kociņš	conj	basic	1-8	
1-17	106-107	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	punct	basic	1-20	
1-18	108-110	ar	_	_	_	_	_	_	_	_	_	_	_	_	spsa	ar	case	basic	1-19	
1-19	111-113	ko	*	*	Acc	*	*	*	*	*	*	Case=Acc\|PronType=Rel	*	*	pr000an	kas	iobj	basic	1-20	
1-20	114-120	atbīda	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vmnipt330an	atbīdīt	acl	basic	1-16	
1-21	121-125	naga	Masc	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Sing	*	*	ncmsg1	nags	nmod	basic	1-22	
1-22	126-133	valnīti	Masc	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Masc\|Number=Sing	*	*	ncmsa2	valnītis	obj	basic	1-20	
1-23	133-134	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	punct	basic	1-6	

#Text=Mājas apstākļos visefektīvākais ir pīlings ar kafijas biezumiem.
2-1	136-141	Mājas	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	ncfsg4	māja	nmod	basic	2-2	
2-2	142-151	apstākļos	Masc	Plur	Loc	*	*	*	*	*	*	Case=Loc\|Gender=Masc\|Number=Plur	*	*	ncmpl2	apstāklis	obl	basic	2-3	
2-3	152-167	visefektīvākais	Masc	Sing	Nom	Sup	*	*	*	*	*	Case=Nom\|Degree=Sup\|Gender=Masc\|Number=Sing	*	*	afmsnys	efektīvs	root	basic	2-3	
2-4	168-170	ir	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vcnipii30an	būt	cop	basic	2-3	
2-5	171-178	pīlings	Masc	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing	*	*	ncmsn1	pīlings	nsubj	basic	2-3	
2-6	179-181	ar	_	_	_	_	_	_	_	_	_	_	_	_	sppd	ar	case	basic	2-8	
2-7	182-189	kafijas	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	ncfsg4	kafija	nmod	basic	2-8	
2-8	190-199	biezumiem	Masc	Plur	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Masc\|Number=Plur	*	*	ncmpd1	biezums	nmod	basic	2-5	
2-9	199-200	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	punct	basic	2-3	

#Text=Var izmantot arī maltas auzu pārslas.
3-1	202-205	Var	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vonipt330an	varēt	root	basic	3-1	
3-2	206-214	izmantot	*	*	*	*	*	*	*	*	*	Polarity=Pos\|VerbForm=Inf	*	*	vmnn0t2000n	izmantot	xcomp	basic	3-1	
3-3	215-218	arī	_	_	_	_	_	_	_	_	_	_	_	_	q	arī	discourse	basic	3-6	
3-4	219-225	maltas	Fem	Plur	Acc	Pos	*	Past	*	*	*	Aspect=Perf\|Case=Acc\|Definite=Ind\|Degree=Pos\|Gender=Fem\|Number=Plur\|Tense=Past\|VerbForm=Part	*	Perf	vmnpdfpapsnpn	malt	amod	basic	3-6	
3-5	226-230	auzu	Fem	Plur	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Plur	*	*	ncfpg4	auzas	nmod	basic	3-6	
3-6	231-238	pārslas	Fem	Plur	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Plur	*	*	ncfpa4	pārsla	obj	basic	3-1	
3-7	238-239	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	punct	basic	3-1	

#Text=Barošanai izmanto sviestu, krēmu atkarībā no nagu tipa.
4-1	241-250	Barošanai	Fem	Sing	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Fem\|Number=Sing	*	*	ncfsd4	barošana	iobj	basic	4-2	
4-2	251-258	izmanto	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vmnipt230an	izmantot	root	basic	4-2	
4-3	259-266	sviestu	Masc	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Masc\|Number=Sing	*	*	ncmsa1	sviests	obj	basic	4-2	
4-4	266-267	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	punct	basic	4-5	
4-5	268-273	krēmu	Masc	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Masc\|Number=Sing	*	*	ncmsa1	krēms	conj	basic	4-3	
4-6	274-282	atkarībā	Fem	Sing	Loc	*	*	*	*	*	*	Case=Loc\|Gender=Fem\|Number=Sing	*	*	ncfsl4	atkarība	obl	basic	4-2	
4-7	283-285	no	_	_	_	_	_	_	_	_	_	_	_	_	spsg	no	case	basic	4-9	
4-8	286-290	nagu	Masc	Plur	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Plur	*	*	ncmpg1	nags	nmod	basic	4-9	
4-9	291-295	tipa	Masc	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Sing	*	*	ncmsg1	tips	iobj	basic	4-6	
4-10	295-296	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	punct	basic	4-2	

#Text=Tomēr vislabāko rezultātu var gūt tad, ja nagus kopj gan salonā, gan papildus to dara mājās pēc speciālista ieteikuma.
5-1	298-303	Tomēr	_	_	_	_	_	_	_	_	_	_	_	_	cc	tomēr	cc	basic	5-4	
5-2	304-313	vislabāko	Masc	Sing	Acc	Sup	*	*	*	*	*	Case=Acc\|Degree=Sup\|Gender=Masc\|Number=Sing	*	*	afmsays	labs	amod	basic	5-3	
5-3	314-323	rezultātu	Masc	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Masc\|Number=Sing	*	*	ncmsa1	rezultāts	obj	basic	5-5	
5-4	324-327	var	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vonipt330an	varēt	root	basic	5-4	
5-5	328-331	gūt	*	*	*	*	*	*	*	*	*	Polarity=Pos\|VerbForm=Inf	*	*	vmnn0t1000n	gūt	xcomp	basic	5-4	
5-6	332-335	tad	*	*	*	*	*	*	*	*	*	PronType=Dem	*	*	r0t	tad	advmod	basic	5-4	
5-7	335-336	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	punct	basic	5-10	
5-8	337-339	ja	_	_	_	_	_	_	_	_	_	_	_	_	cs	ja	mark	basic	5-10	
5-9	340-345	nagus	Masc	Plur	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Masc\|Number=Plur	*	*	ncmpa1	nags	obj	basic	5-10	
5-10	346-350	kopj	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vmnipt130an	kopt	advcl	basic	5-4	
5-11	351-354	gan	_	_	_	_	_	_	_	_	_	_	_	_	cc	gan	cc	basic	5-17	
5-12	355-361	salonā	Masc	Sing	Loc	*	*	*	*	*	*	Case=Loc\|Gender=Masc\|Number=Sing	*	*	ncmsl1	salons	obl	basic	5-10	
5-13	361-362	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	punct	basic	5-17	
5-14	363-366	gan	_	_	_	_	_	_	_	_	_	_	_	_	cc	gan	cc	basic	5-17	
5-15	367-375	papildus	_	_	_	_	_	_	_	_	_	_	_	_	r0m	papildus	advmod	basic	5-17	
5-16	376-378	to	Masc	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Masc\|Number=Sing\|PronType=Dem	*	*	pd0msan	tas	obj	basic	5-17	
5-17	379-383	dara	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vmnipt330an	darīt	conj	basic	5-10	
5-18	384-389	mājās	Fem	Plur	Loc	*	*	*	*	*	*	Case=Loc\|Gender=Fem\|Number=Plur	*	*	ncfpl4	māja	obl	basic	5-17	
5-19	390-393	pēc	_	_	_	_	_	_	_	_	_	_	_	_	spsg	pēc	case	basic	5-21	
5-20	394-405	speciālista	Masc	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Sing	*	*	ncmsg1	speciālists	nmod	basic	5-21	
5-21	406-415	ieteikuma	Masc	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Sing	*	*	ncmsg1	ieteikums	obl	basic	5-17	
5-22	415-416	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	punct	basic	5-4	
