#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Lai arī cik grūti ir atbildēt uz kādu jautājumu, var pieņemt, ka šim jautājumam ir viena — un tikai viena — pareiza atbilde.
1-12	53-60	pieņemt	*	*	*	*	*	*	*	*	*	Polarity=Pos\|VerbForm=Inf	*	*	vmnn0t1000n	pieņemt	xcomp	basic	1-11	
1-13	60-61	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	punct	basic	1-17	
1-14	62-64	ka	_	_	_	_	_	_	_	_	_	_	_	_	cs	ka	mark	basic	1-17	
1-15	65-68	šim	Masc	Sing	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Masc\|Number=Sing\|PronType=Dem	*	*	pd0msdn	šis	det	basic	1-16	
1-16	69-79	jautājumam	Masc	Sing	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Masc\|Number=Sing	*	*	ncmsd1	jautājums	obl	basic	1-17	
1-17	80-82	ir	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vmnipii30an	būt	ccomp	basic	1-12	
1-18	83-88	viena	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing\|NumType=Card	*	*	mcsfsn	viena	nummod	basic	1-25	
1-19	89-90	—	_	_	_	_	_	_	_	_	_	_	_	_	zd	—	punct	basic	1-22	
1-20	91-93	un	_	_	_	_	_	_	_	_	_	_	_	_	cc	un	cc	basic	1-22	
1-21	94-99	tikai	_	_	_	_	_	_	_	_	_	_	_	_	q	tikai	discourse	basic	1-22	
1-22	100-105	viena	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing\|NumType=Card	*	*	mcsfsn	viena	parataxis	basic	1-18	
1-23	106-107	—	_	_	_	_	_	_	_	_	_	_	_	_	zd	—	punct	basic	1-22	
1-24	108-115	pareiza	Fem	Sing	Nom	Pos	*	*	*	*	*	Case=Nom\|Degree=Pos\|Gender=Fem\|Number=Sing	*	*	affsnnp	pareiza	amod	basic	1-25	
1-25	116-123	atbilde	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing	*	*	ncfsn5	atbilde	nsubj	basic	1-17	
1-26	123-124	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	punct	basic	1-11	

#Text=Vai nu ir dzīve pēc nāves, vai arī tādas nav.
2-1	126-129	Vai	_	_	_	_	_	_	_	_	_	_	_	_	cc	vai	cc	basic	2-3	
2-2	130-132	nu	_	_	_	_	_	_	_	_	_	_	_	_	q	nu	discourse	basic	2-1	
2-3	133-135	ir	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vmnipii30an	būt	root	basic	2-3	
2-4	136-141	dzīve	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing	*	*	ncfsn5	dzīve	nsubj	basic	2-3	
2-5	142-145	pēc	_	_	_	_	_	_	_	_	_	_	_	_	spsg	pēc	case	basic	2-6	
2-6	146-151	nāves	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	ncfsg5	nāve	nmod	basic	2-4	
2-7	151-152	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	punct	basic	2-11	
2-8	153-156	vai	_	_	_	_	_	_	_	_	_	_	_	_	cc	vai	cc	basic	2-11	
2-9	157-160	arī	_	_	_	_	_	_	_	_	_	_	_	_	q	arī	discourse	basic	2-8	
2-10	161-166	tādas	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing\|PronType=Dem	*	*	pd0fsgn	tāda	nsubj	basic	2-11	
2-11	167-170	nav	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Neg\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vgnipii30ay	nebūt	conj	basic	2-3	
2-12	170-171	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	punct	basic	2-3	
