#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Pie patstāvīgas mākslīgo nagu nēsāšanas dabīgam nagam paradās pareizais augšanas virziens un pareiza forma, un nags var arī pilnība atgūt estētisko skatu.
#Text=Šiem mērķiem un arī nagu ieaudzēšanas problēmu risināšanai tiek pielietots akrils arī kāju nagiem.
2-1	156-160	Šiem	Masc	Plur	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Masc\|Number=Plur\|PronType=Dem	*	*	pd0mpdn	šis	det	basic	2-2	
2-2	161-168	mērķiem	Masc	Plur	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Masc\|Number=Plur	*	*	ncmpd2	mērķis	obl	basic	2-10	
2-3	169-171	un	_	_	_	_	_	_	_	_	_	_	_	_	cc	un	cc	basic	2-8	
2-4	172-175	arī	_	_	_	_	_	_	_	_	_	_	_	_	q	arī	discourse	basic	2-8	
2-5	176-180	nagu	Masc	Plur	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Plur	*	*	ncmpg1	nags	nmod	basic	2-6	
2-6	181-193	ieaudzēšanas	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	ncfsg4	ieaudzēšana	nmod	basic	2-7	
2-7	194-202	problēmu	Fem	Plur	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Plur	*	*	ncfpg4	problēma	nmod	basic	2-8	
2-8	203-214	risināšanai	Fem	Sing	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Fem\|Number=Sing	*	*	ncfsd4	risināšana	conj	basic	2-2	
2-9	215-219	tiek	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vtnipi130an	tikt	aux:pass	basic	2-10	
2-10	220-230	pielietots	Masc	Sing	Nom	Pos	*	Past	*	*	*	Aspect=Perf\|Case=Nom\|Definite=Ind\|Degree=Pos\|Gender=Masc\|Number=Sing\|Tense=Past\|VerbForm=Part	*	Perf	vmnpdmsnpsnpn	pielietot	root	basic	2-10	
2-11	231-237	akrils	Masc	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing	*	*	ncmsn1	akrils	nsubj:pass	basic	2-10	
2-12	238-241	arī	_	_	_	_	_	_	_	_	_	_	_	_	q	arī	discourse	basic	2-14	
2-13	242-246	kāju	Fem	Plur	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Plur	*	*	ncfpg4	kāja	nmod	basic	2-14	
2-14	247-253	nagiem	Masc	Plur	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Masc\|Number=Plur	*	*	ncmpd1	nags	iobj	basic	2-10	
2-15	253-254	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	punct	basic	2-10	
