#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Parasti, uzņēmumi par savas darbības galveno mērķi izvirza pēc iespējas ātrāku savas produkcijas pārdošanu, pēc tam par to aizmirstot.
5-4	450-451	,	zc	,	_	_	punct	basic	5-1	
5-5	452-457	zinot	vmnpu0000000	zināt	_	_	advcl	basic	5-11	
5-6	458-464	katras	pg0fsgn	katra	_	_	det	basic	5-7	
5-7	465-471	preces	ncfsg5	prece	_	_	nmod	basic	5-9	
5-8	472-482	lietošanas	ncfsg4	lietošana	_	_	nmod	basic	5-9	
5-9	483-489	ilgumu	ncmsa1	ilgums	_	_	obj	basic	5-5	
5-10	489-490	,	zc	,	_	_	punct	basic	5-5	
5-11	491-500	iespējams	armsnnp	iespējams	_	_	root	basic	5-11	
5-12	501-508	noteikt	vmnn0t1000n	noteikt	_	_	ccomp	basic	5-11	
5-13	509-514	brīdi	ncmsa2	brīdis	_	_	obj	basic	5-12	
5-14	514-515	,	zc	,	_	_	punct	basic	5-16	
5-15	516-519	kad	r0t	kad	_	_	advmod	basic	5-16	
5-16	520-528	pienācis	vmnpdmsnasnp	pienākt	_	_	acl	basic	5-13	
5-17	529-534	laiks	ncmsn1	laiks	_	_	nsubj	basic	5-16	
5-18	535-539	reiz	r0t	reiz	_	_	advmod	basic	5-19	
5-19	540-547	pārdoto	vmnpdfsapsyp	pārdot	_	_	amod	basic	5-20	
5-20	548-553	preci	ncfsa5	prece	_	_	obj	basic	5-21	
5-21	554-561	aizstāt	vmnn0i1000n	aizstāt	_	_	acl	basic	5-17	
5-22	562-564	ar	spsa	ar	_	_	case	basic	5-23	
5-23	565-570	jaunu	afmsanp	jauns	_	_	iobj	basic	5-21	
5-24	570-571	.	zs	.	_	_	punct	basic	5-11	

#Text=Tad arī ir klāt īstais laiks uzrunāt pircēju, atgādinot par sevi, – tas var būt kāds izdevīgs piedāvājums no jūsu veikala, informācija par jaunu modeli vai īpašu cenu.
6-1	573-576	Tad	r0t	tad	_	_	advmod	basic	6-4	
6-2	577-580	arī	q	arī	_	_	discourse	basic	6-4	
6-3	581-583	ir	vcnipii30an	būt	_	_	aux	basic	6-4	
6-4	584-588	klāt	r0p	klāt	_	_	root	basic	6-4	
6-5	589-595	īstais	armsnyp	īsts	_	_	amod	basic	6-6	
6-6	596-601	laiks	ncmsn1	laiks	_	_	nsubj	basic	6-4	
6-7	602-609	uzrunāt	vmnn0t2000n	uzrunāt	_	_	acl	basic	6-6	
6-8	610-617	pircēju	ncmsa1	pircējs	_	_	obj	basic	6-7	
6-9	617-618	,	zc	,	_	_	punct	basic	6-10	
6-10	619-628	atgādinot	vmnpu0000000	atgādināt	_	_	advcl	basic	6-7	
6-11	629-632	par	spsa	par	_	_	case	basic	6-12	
6-12	633-637	sevi	px000an	sevis	_	_	iobj	basic	6-10	
6-13	637-638	,	zc	,	_	_	punct	basic	6-10	
6-14	639-640	–	zd	–	_	_	punct	basic	6-16	
6-15	641-644	tas	pd0msnn	tas	_	_	nsubj	basic	6-16	
6-16	645-648	var	vonipt330an	varēt	_	_	conj	basic	6-4	
6-17	649-652	būt	vcnn0ii000n	būt	_	_	cop	basic	6-20	
6-18	653-657	kāds	pi0msnn	kāds	_	_	det	basic	6-20	
6-19	658-666	izdevīgs	afmsnnp	izdevīgs	_	_	amod	basic	6-20	
6-20	667-678	piedāvājums	ncmsn1	piedāvājums	_	_	xcomp	basic	6-16	
6-21	679-681	no	spsg	no	_	_	case	basic	6-23	
6-22	682-686	jūsu	pp20pgn	jūs	_	_	det	basic	6-23	
6-23	687-694	veikala	ncmsg1	veikals	_	_	nmod	basic	6-20	
6-24	694-695	,	zc	,	_	_	punct	basic	6-25	
6-25	696-707	informācija	ncfsn4	informācija	_	_	conj	basic	6-20	
6-26	708-711	par	spsa	par	_	_	case	basic	6-28	
6-27	712-717	jaunu	afmsanp	jauns	_	_	amod	basic	6-28	
6-28	718-724	modeli	ncmsa2	modelis	_	_	nmod	basic	6-25	
6-29	725-728	vai	cc	vai	_	_	cc	basic	6-31	
6-30	729-734	īpašu	affsanp	īpaša	_	_	amod	basic	6-31	
6-31	735-739	cenu	ncfsa4	cena	_	_	conj	basic	6-28	
6-32	739-740	.	zs	.	_	_	punct	basic	6-4	
