#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Torīt pamodos agri un bezdarbīgā rosīgumā klīdu pa tukšo dzīvokli.
2-9	118-120	uz	_	_	_	_	_	_	_	_	_	_	_	_	spsa	uz	case	basic	2-11	
2-10	121-127	krēslu	Masc	Plur	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Plur	*	*	ncmpg1	krēsls	nmod	basic	2-11	
2-11	128-138	atzveltnēm	Fem	Plur	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Fem\|Number=Plur	*	*	ncfpd5	atzveltne	obl	basic	2-12	
2-12	139-147	nomestās	Fem	Plur	Acc	Pos	*	Past	*	*	*	Aspect=Perf\|Case=Acc\|Definite=Def\|Degree=Pos\|Gender=Fem\|Number=Plur\|Tense=Past\|VerbForm=Part	*	Perf	vmnpdfpapsypn	nomest	amod	basic	2-13	
2-13	148-156	parpalas	Fem	Plur	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Plur	*	*	ncfpn4	parpala	nsubj:pass	basic	2-14	
2-14	157-166	aizvāktas	Fem	Plur	Nom	Pos	*	Past	*	*	*	Aspect=Perf\|Case=Nom\|Definite=Ind\|Degree=Pos\|Gender=Fem\|Number=Plur\|Tense=Past\|VerbForm=Part	*	Perf	vmnpdfpnpsnpn	aizvākt	conj	basic	2-2	
2-15	166-167	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	punct	basic	2-17	
2-16	168-172	biju	*	Sing	*	*	*	Past	Ind	Act	*	Evident=Fh\|Mood=Ind\|Number=Sing\|Person=1\|Polarity=Pos\|Tense=Past\|VerbForm=Fin\|Voice=Act	1	*	vcnisii1san	būt	aux	basic	2-17	
2-17	173-182	pacenties	Masc	Sing	Nom	Pos	*	Past	*	*	*	Aspect=Perf\|Case=Nom\|Definite=Ind\|Degree=Pos\|Gender=Masc\|Number=Sing\|Reflex=Yes\|Tense=Past\|VerbForm=Part	*	Perf	vmypdmsnasnpn	pacensties	conj	basic	2-2	
2-18	183-186	pat	_	_	_	_	_	_	_	_	_	_	_	_	q	pat	discourse	basic	2-19	
2-19	187-194	ieviest	*	*	*	*	*	*	*	*	*	Polarity=Pos\|VerbForm=Inf	*	*	vmnn0t1000n	ieviest	ccomp	basic	2-17	
2-20	195-203	šķietamu	Fem	Sing	Acc	Pos	*	*	*	*	*	Case=Acc\|Degree=Pos\|Gender=Fem\|Number=Sing	*	*	arfsanp	šķietama	amod	basic	2-21	
2-21	204-211	kārtību	Fem	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Sing	*	*	ncfsa4	kārtība	obj	basic	2-19	
2-22	212-216	savā	Fem	Sing	Loc	*	*	*	*	*	*	Case=Loc\|Gender=Fem\|Number=Sing\|Poss=Yes\|PronType=Prs	*	*	ps0fsln	sava	det	basic	2-24	
2-23	217-224	grāmatu	Fem	Plur	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Plur	*	*	ncfpg4	grāmata	nmod	basic	2-24	
2-24	225-232	plauktā	Masc	Sing	Loc	*	*	*	*	*	*	Case=Loc\|Gender=Masc\|Number=Sing	*	*	ncmsl1	plaukts	obl	basic	2-19	
2-25	232-233	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	punct	basic	2-2	
