#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Bērniem A hepatīts mēdz izpausties vieglākā formā nekā pieaugušajiem, ar daudz zemāku diskomforta līmeni.
4-5	350-352	jo	cs	jo	_	_	mark	basic	4-10	
4-6	353-359	biežāk	rcq	bieži	_	_	advmod	basic	4-10	
4-7	360-364	šāda	pd0fsnn	šāda	_	_	det	basic	4-8	
4-8	365-374	situācija	ncfsn4	situācija	_	_	nsubj	basic	4-10	
4-9	375-378	var	vonipt330an	varēt	_	_	xcomp	basic	4-10	
4-10	379-386	rasties	vmyn0i1000n	rasties	_	_	root	basic	4-10	
4-11	386-387	.	zs	.	_	_	punct	basic	4-10	

#Text=Bērns jūtas labi vai viņam ir nelieli veselības traucējumi - nelielas vēdersāpes, nedaudz slikta dūša.
5-1	389-394	Bērns	ncmsn1	bērns	*[1]	*->1-3	nsubj	basic	5-2	
5-2	395-400	jūtas	vmyipi130an	justies	_	_	root	basic	5-2	
5-3	401-405	labi	rpm	labi	_	_	advmod	basic	5-2	
5-4	406-409	vai	cc	vai	_	_	cc	basic	5-6	
5-5	410-415	viņam	pp3msdn	viņš	*[1]	*->1-4	obl	basic	5-6	
5-6	416-418	ir	vmnipii30an	būt	_	_	conj	basic	5-2	
5-7	419-426	nelieli	armpnnp	neliels	_	_	amod	basic	5-9	
5-8	427-436	veselības	ncfsg4	veselība	_	_	nmod	basic	5-9	
5-9	437-447	traucējumi	ncmpn1	traucējums	_	_	nsubj	basic	5-6	
5-10	448-449	-	zd	-	_	_	punct	basic	5-12	
5-11	450-458	nelielas	arfpnnp	neliela	_	_	amod	basic	5-12	
5-12	459-469	vēdersāpes	ncfdn5	vēdersāpes	_	_	acl	basic	5-9	
5-13	469-470	,	zc	,	_	_	punct	basic	5-16	
5-14	471-478	nedaudz	r0q	nedaudz	_	_	advmod	basic	5-15	
5-15	479-485	slikta	affsnnp	slikta	_	_	amod	basic	5-16	
5-16	486-490	dūša	ncfsn4	dūša	_	_	conj	basic	5-12	
5-17	490-491	.	zs	.	_	_	punct	basic	5-2	

#Text=Bērniem daudz biežāk šī slimība izpaužas arī bez dzeltes.
6-1	493-500	Bērniem	ncmpd1	bērns	_	_	obl	basic	6-6	
6-2	501-506	daudz	rpq	daudz	_	_	advmod	basic	6-3	
6-3	507-513	biežāk	rcq	bieži	_	_	advmod	basic	6-6	
6-4	514-516	šī	pd0fsnn	šī	_	_	det	basic	6-5	
6-5	517-524	slimība	ncfsn4	slimība	_	_	nsubj	basic	6-6	
6-6	525-533	izpaužas	vmyipt130an	izpausties	_	_	root	basic	6-6	
6-7	534-537	arī	q	arī	_	_	discourse	basic	6-9	
6-8	538-541	bez	spsg	bez	_	_	case	basic	6-9	
6-9	542-549	dzeltes	ncfsg5	dzelte	_	_	obl	basic	6-6	
6-10	549-550	.	zs	.	_	_	punct	basic	6-6	
