#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Gadījumiem, kurus izklāstījām iepriekš, veselīgās pāru attiecībās nevajadzētu atkārtoties ikreiz, kad abu starpā ir sekss.
4-36	395-396	:	zo	:	_	_	punct	basic	4-37	
4-37	397-409	apmainieties	vmym0i32pan	apmainīties	_	_	conj	basic	4-32	
4-38	410-415	lomām	ncfpd4	loma	_	_	iobj	basic	4-37	
4-39	415-416	.	zs	.	_	_	punct	basic	4-3	

#Text=Vīrieša pāreja upura lomā liks viņam padomāt, kā juties tu.
5-1	418-425	Vīrieša	ncmsg2	vīrietis	*[3]	*->3-1	nmod	basic	5-2	
5-2	426-432	pāreja	ncfsn4	pāreja	_	_	nsubj	basic	5-5	
5-3	433-438	upura	ncmsg2	upuris	_	_	nmod	basic	5-4	
5-4	439-443	lomā	ncfsl4	loma	_	_	obl	basic	5-5	
5-5	444-448	liks	vmnift130an	likt	_	_	root	basic	5-5	
5-6	449-454	viņam	pp3msdn	viņš	*[3]	*->3-2	iobj	basic	5-5	
5-7	455-462	padomāt	vmnn0t2000n	padomāt	_	_	ccomp	basic	5-5	
5-8	462-463	,	zc	,	_	_	punct	basic	5-10	
5-9	464-466	kā	r0m	kā	_	_	advmod	basic	5-10	
5-10	467-473	juties	vmyisi22san	justies	_	_	ccomp	basic	5-7	
5-11	474-476	tu	pp20snn	tu	*[6]	*->6-2	nsubj	basic	5-10	
5-12	476-477	.	zs	.	_	_	punct	basic	5-5	
