#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=9. klasē bioloģijā skolēni zina sadzīves riska situācijas un drošības noteikumu ievērošanu sadzīvē.
3-6	219-227	lietojot	*	*	*	*	*	*	*	*	*	VerbForm=Conv	*	*	vmnpu0000000	lietot	advcl|advcl	basic|enhanced	3-2|3-2	
3-7	228-238	mehāniskās	Fem	Plur	Acc	Pos	*	*	*	*	*	Case=Acc\|Degree=Pos\|Gender=Fem\|Number=Plur	*	*	arfpayp	mehāniska	amod|amod	basic|enhanced	3-10|3-10	
3-8	239-241	un	_	_	_	_	_	_	_	_	_	_	_	_	cc	un	cc|cc	basic|enhanced	3-9|3-9	
3-9	242-253	elektriskās	Fem	Plur	Acc	Pos	*	*	*	*	*	Case=Acc\|Degree=Pos\|Gender=Fem\|Number=Plur	*	*	arfpayp	elektriska	conj|conj	basic|enhanced	3-7|3-7	
3-10	254-261	ierīces	Fem	Plur	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Plur	*	*	ncfpa5	ierīce	obj|obj	basic|enhanced	3-6|3-6	
3-11	261-262	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	punct|punct	basic|enhanced	3-6|3-6	
3-12	263-270	apzinās	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Reflex=Yes\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vmyipt330an	apzināties	conj|conj	basic|enhanced	3-2|3-2	
3-13	271-285	zibensnovedēju	Masc	Plur	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Plur	*	*	ncmpg1	zibensnovedējs	nmod|nmod	basic|enhanced	3-14|3-14	
3-14	286-300	nepieciešamību	Fem	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Sing	*	*	ncfsa4	nepieciešamība	obj|obj	basic|enhanced	3-12|3-12	
3-15	301-308	mājoklī	Masc	Sing	Loc	*	*	*	*	*	*	Case=Loc\|Gender=Masc\|Number=Sing	*	*	ncmsl2	mājoklis	acl|acl	basic|enhanced	3-14|3-14	
3-16	308-309	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	punct|punct	basic|enhanced	3-2|3-2	

#Text=Ķīmijā skolēni apgūst drošības noteikumus sadzīvē, izmantojot zināšanas par cilvēka veselībai bīstamām vielām.
4-1	311-317	Ķīmijā	Fem	Sing	Loc	*	*	*	*	*	*	Case=Loc\|Gender=Fem\|Number=Sing	*	*	ncfsl4	ķīmija	obl|obl	basic|enhanced	4-3|4-3	
4-2	318-325	skolēni	Masc	Plur	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Plur	*	*	ncmpn1	skolēns	nsubj|nsubj	basic|enhanced	4-3|4-3	
4-3	326-332	apgūst	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vmnipt130an	apgūt	root|root	basic|enhanced	4-3|4-3	
4-4	333-341	drošības	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	ncfsg4	drošība	nmod|nmod	basic|enhanced	4-5|4-5	
4-5	342-352	noteikumus	Masc	Plur	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Masc\|Number=Plur	*	*	ncmpa1	noteikums	obj|obj	basic|enhanced	4-3|4-3	
4-6	353-360	sadzīvē	Fem	Sing	Loc	*	*	*	*	*	*	Case=Loc\|Gender=Fem\|Number=Sing	*	*	ncfsl5	sadzīve	acl|acl	basic|enhanced	4-5|4-5	
4-7	360-361	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	punct|punct	basic|enhanced	4-8|4-8	
4-8	362-372	izmantojot	*	*	*	*	*	*	*	*	*	VerbForm=Conv	*	*	vmnpu0000000	izmantot	advcl|advcl	basic|enhanced	4-3|4-3	
4-9	373-382	zināšanas	Fem	Plur	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Plur	*	*	ncfpa4	zināšana	obj|obj	basic|enhanced	4-8|4-8	
4-10	383-386	par	_	_	_	_	_	_	_	_	_	_	_	_	spsa	par	case|case	basic|enhanced	4-14|4-14	
4-11	387-394	cilvēka	Masc	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Sing	*	*	ncmsg1	cilvēks	nmod|nmod	basic|enhanced	4-12|4-12	
4-12	395-404	veselībai	Fem	Sing	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Fem\|Number=Sing	*	*	ncfsd4	veselība	iobj|iobj	basic|enhanced	4-13|4-13	
4-13	405-413	bīstamām	Fem	Plur	Dat	Pos	*	*	*	*	*	Case=Dat\|Degree=Pos\|Gender=Fem\|Number=Plur	*	*	affpdnp	bīstama	amod|amod	basic|enhanced	4-14|4-14	
4-14	414-420	vielām	Fem	Plur	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Fem\|Number=Plur	*	*	ncfpd4	viela	nmod|nmod	basic|enhanced	4-9|4-9	
4-15	420-421	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	punct|punct	basic|enhanced	4-3|4-3	

#Text=Prot izmantot lietošanas pamācību marķējumu, lai izvēlētos kosmētikas, mazgāšanas un tīrīšanas līdzekļus.
5-1	423-427	Prot	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vonipt130an	prast	root|root	basic|enhanced	5-1|5-1	
5-2	428-436	izmantot	*	*	*	*	*	*	*	*	*	Polarity=Pos\|VerbForm=Inf	*	*	vmnn0t2000n	izmantot	xcomp|xcomp	basic|enhanced	5-1|5-1	
5-3	437-447	lietošanas	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	ncfsg4	lietošana	nmod|nmod	basic|enhanced	5-4|5-4	
5-4	448-456	pamācību	Fem	Plur	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Plur	*	*	ncfpg4	pamācība	nmod|nmod	basic|enhanced	5-5|5-5	
5-5	457-466	marķējumu	Masc	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Masc\|Number=Sing	*	*	ncmsa1	marķējums	obj|obj	basic|enhanced	5-2|5-2	
5-6	466-467	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	punct|punct	basic|enhanced	5-8|5-8	
5-7	468-471	lai	_	_	_	_	_	_	_	_	_	_	_	_	cs	lai	mark|mark	basic|enhanced	5-8|5-8	
5-8	472-481	izvēlētos	*	*	*	*	*	*	Cnd	Act	*	Mood=Cnd\|Polarity=Pos\|Reflex=Yes\|VerbForm=Fin\|Voice=Act	*	*	vmyc0i300an	izvēlēties	advcl|advcl	basic|enhanced	5-1|5-1	
5-9	482-492	kosmētikas	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	ncfsg4	kosmētika	nmod|nmod	basic|enhanced	5-14|5-14	
5-10	492-493	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	punct|punct	basic|enhanced	5-11|5-11	
5-11	494-504	mazgāšanas	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	ncfsg4	mazgāšana	conj|conj	basic|enhanced	5-9|5-9	
5-12	505-507	un	_	_	_	_	_	_	_	_	_	_	_	_	cc	un	cc|cc	basic|enhanced	5-13|5-13	
5-13	508-517	tīrīšanas	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	ncfsg4	tīrīšana	conj|conj	basic|enhanced	5-9|5-9	
5-14	518-527	līdzekļus	Masc	Plur	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Masc\|Number=Plur	*	*	ncmpa2	līdzeklis	obj|obj	basic|enhanced	5-8|5-8	
5-15	527-528	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	punct|punct	basic|enhanced	5-1|5-1	
